p_score,rel_atr,ema21_slope,bias_long,bias_short,momentum_vol_ratio,order_flow_imbalance,order_flow_pressure,order_flow_aggressor,news_sentiment,news_event_severity,realtime_confidence,volatility_ratio,volatility_regime_flag,precision_score,precision_trigger_ready,precision_trigger_arming,precision_trigger_fire,precision_trigger_confidence,precision_order_flow_ready,structure_flip_flag,momentum_trail_activation_rr,momentum_trail_lock_ratio,momentum_trail_price,analysis_timestamp,close,label
2.133186068117575,0.0063481071098799,0.0006574830254686,0.0,0.0,0.9348003012741384,-0.1239955820435272,-5.817387026408501e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 19:28:55+00:00,,0
38.33118858226254,0.0070168831168831,0.0020522806018519,0.0,0.0,0.1024891336022636,0.3771881213938781,1.5627238035257183e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 17:57:10+00:00,,0
51.07001721524191,0.0032705389848247,-0.006955675503394,0.0,0.0,0.0738804517520686,0.633752151905239,-0.0001418326839527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 18:22:10+00:00,,0
80.3139449951554,0.0026236389872753,-0.0063559391166944,0.0,1.0,0.6671831832691565,-0.7142431243944249,-0.0002536086029547,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 19:11:11+00:00,,0
81.92081457309266,0.0024051133368476,-0.0068045785540826,0.0,1.0,0.5833079394377356,-0.6151018216365814,8.007450016494546e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 19:35:07+00:00,,0
61.04693992139248,0.0018154211777132,-0.0072438394371368,0.0,1.0,0.3445335135397614,-0.2558674901740595,6.509978038338538e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 19:47:00+00:00,,0
61.44924658334307,0.0014880952380952,-0.0074256041229631,0.0,1.0,0.6214852233943531,-0.3061558229178834,0.0003650971494916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 20:02:50+00:00,,0
53.8197409138818,0.0037843592721641,-0.0044542331901098,0.0,1.0,0.1235135931761417,-0.0065922274164537,2.5900278789605204e-05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 21:01:38+00:00,,0
80.13309448151008,0.0017227670288894,-0.005613394714741,0.0,1.0,1.4176659750537963,-0.3916368101887604,-0.0001511871902692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 21:19:56+00:00,,0
60.51984028900845,0.0016913869372885,-0.0014885088883276,0.0,1.0,1.023728444435645,0.6985983698802988,0.0006295317873884,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,1.0,0.0,0.0,0.0,2025-10-24 21:34:02+00:00,,0
0.0,0.0052413456850316,0.0127201024936128,0.0,0.0,0.645853249333058,0.0421415319374503,9.86845380444505e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 21:44:15+00:00,,0
8.766415318650747,0.0038833170254402,0.0124523319853408,0.0,0.0,0.3527243715797872,0.0919698382380896,2.9665897711932376e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 21:54:09+00:00,,0
0.0,0.0039236282748393,0.0147055289362496,0.0,0.0,0.4961446393223772,0.051508473421821,-0.000699785497653,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 22:05:51+00:00,,0
13.126119553105458,0.0031871016122984,0.0175023823223689,0.0,0.0,0.9153440837239328,0.2311343463726547,-0.0001068790898511,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 22:28:57+00:00,,0
11.939378358422127,0.0030022516887665,0.0171795735774845,0.0,0.0,2.54473372421545,0.0887254030106553,-9.974154131417436e-05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 23:06:13+00:00,,0
0.0,0.0029996250468691,0.0175666051645271,0.0,0.0,2.236440354522709,0.0107011278549416,0.0002006275816645,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24 23:27:03+00:00,,0
0.0,0.0012791167362326,-0.0351719819660828,0.0,1.0,1.1497625797083812,0.2566869612806129,0.0007194295777299,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0,2025-10-24 23:40:09+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,1.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0,2025-10-25 20:02:11+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,1.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0,2025-10-25 20:29:22+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,1.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0,2025-10-25 20:42:36+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,1.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0,2025-10-25 20:52:05+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 21:01:23+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 21:22:19+00:00,,0
0.0,0.0024486912051678,-0.0351133938739945,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 21:33:04+00:00,,0
0.0,0.0024498451595529,-0.0351133938739945,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 21:43:13+00:00,,0
0.0,0.0024498451595529,-0.0351133938739945,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 21:53:07+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.8942106589384862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 22:02:01+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.8921948469189435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 22:25:06+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.950758729067002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 22:37:57+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.9581449197069516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 22:47:31+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 22:57:07+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 23:15:08+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.9402051886371612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 23:29:58+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 23:41:09+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.9651190905318766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-25 23:50:58+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.9600968366151938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 00:00:36+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.9510623912862968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 08:00:03+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 22:35:10+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 22:46:43+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.9951931942729172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 22:56:45+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 23:16:54+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 23:32:16+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.8811906629750201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 23:44:04+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,0.8516607261792473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-26 23:54:25+00:00,,0
0.0,0.0024498451595529,-0.0351133938690491,0.0,0.0,1.402569191355486,0.1896357956876052,0.0002300714057114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-27 07:57:12+00:00,,0
